1185	CN	treat bag	dolciumi	godispåse	die Tasche	torba za sladkarije
1186	CN	tree	albero	träd	der Baum	drevo
1187	V	travel	viaggiare	resa	die Reise	izlet
1188	CN	trip	viaggio	resa	die Fahrt	kratko potovanje
1189	AP	true	vero	sann	wahr	resničen
1190	VP	try another page	prova un'altra pagina	försök med en annan sida	eine andere Seite versuchen	poskusite na drugi strani
1191	Weekday	Tuesday	martedì	tisdag	der Dienstag	torek
1192	CNM	tuna fish	tonno in scatola	tonfisk på burk	der Thunfisch	tunina
1193	VP	turn blanket on	mettere la coperta	lägga på filten	drehen Decke auf	daj odejo čez
1194	VP	turn off the tap	chiudere il rubinetto	stänga kranen	abschalten	ugasniti …
1195	VP	turn off small tin	chiudere il barattolo	stänga burken	kleine Dose abdrehen	zapreti malo pločevinko
1196	VP	turn on	aprire il rubinetto	öppna kranen	anmachen	prižgati
1197	VP	turn on can	aprire il barattolo	öppna burken	die Dose andrehen	odpreti pločevinko
1198	Utt	turns for me	gira per me	det är min tur	stellt sich für mich	obrnejo zame
1199	Imp	turn the page	gira la pagina	bläddra	dreht die Seite	obrnejo stran
1200	CN	turn	svolto	vändning	die Wende	obrniti
1201	VP	turn the temperature down	abbassare la temperatura	sänka värmen	drehen Temperatur nach unten	zmanjšaj temperaturo
1202	VP	turn the temperature up	alzare la temperatura	höja värmen	drehen Temperatur bis	povišaj temperaturo
1203	VP	turn the page	cambiare pagina	vända blad	umblättern	obrni stran
1204	V2	turn	tornare	vända om	die Wende	obrni
1204	V	turn	tornare	vända om	die Wende	obrni
1205	VP	turn the TV off	spegni la tv	stänga av TV:n	der Fernseher ausschalten	ugasni televizor
1206	VP	turn the TV on	accendi la tv	sätta på TV:n	der Fernseher einschalten	prižgi televizor
1207	CN	TV	televisione	TV	der Fernseher	TV/ televizor
1208	Interj	ugh	uffa	usch	pfui	uf
1209	AP	ugly	brutto	ful	hässlich	grd
1210	CN	ugly show	brutto spettacolo	dåligt program	hässliche Show	umazana predstava/slaba predstava
1211	CN	umbrella	ombrella	paraply	der Regenschirm	dežnik
1212	CN	undershirt	canottiera	undertröja	das Unterhemd	spodnja majica
1213	PrepP	under	sotto	under	unter	spodaj
1214	V2	understand	capire	förstå	verstehen	razumeti
1214	V	understand	capire	förstå	verstehen	razumeti
1215	CN	underwear	biancheria	underkläder	die Unterwäsche	spodnje perilo
1216	AP CNH	unemployed	disoccupato	arbetslös	arbeitslos	nezaposlen
1217	AP	united	unito	förenad	vereinigt	združen
1218	CNP	university	università	universitet	die Universität	univerza/fakulteta
1219	AP	unpleasant	antipatico	obehaglig	unangenehm	neprijeten
1220	PrepT	until	fino	tills	bis	dokler
1221	VP	unwrap a present	scartare un regalo	öppna en present	ein Geschenk auspacken	odvij darilo
1222	V2	use	usare	använda	benutzen	uporabi
1223	CN	wagon	vagone	vagn	der Wagen	vagon
1224	Imp	wait a minute	aspetta un attimo	vänta lite	warte eine Minute	počakaj minuto
1225	V2	wait	aspettare	vänta	warte ab	počakaj minuto
1225	V	wait	aspettare	vänta	warte ab	počakaj minuto
1226	CN	wallet	portafoglio	plånbok	die Brieftasche	denarnica
1227	CN	wall	muro	vägg	die Wand	stena
1228	CN	wall	parete	vägg	die Mauer	zid
1229	Cl	I want to be alone	voglio restare solo	jag vill vara ifred	will allein sein	želim biti sam
1230	V2	want	volere	vilja	wollen	hočem
1230	VV	want	volere	vilja	wollen	hočem
1230	V	want	volere	vilja	wollen	hočem
1231	VP	wash dishes	lavare i piatti	diska	das Geschirr spülen	pomiti posodo
1232	VP	wash hands	lavare le mani	tvätta händerna	die Hände waschen	umiti roke
1233	CN	washing line	filo per stendere	tvättlina	die Wäscheleine	vrv za obešanje perila
1234	CN	washing machine	lavatrice	tvättmaskin	die Waschmaschine	pralni stoj
1235	V2	wash	lavare	tvätta sig	waschen	umivati
1235	V	wash	lavare	tvätta sig	waschen	umivati
1236	VP	wash windows	lavare le finestre	tvätta fönster	Wasch Fenster	umiti okna
1237	CN	watch	orologio	klocka	beobachten	ura
1238	VP	watch	TV	se på TV	die Uhr	gledati
1239	CNM	water	acqua	vatten	das Wasser	voda
1240	CNM	flowing	water	scorrere dell'acqua	rinnande vatten	Wasser fließt	tekoča voda
1241	CN	watering can	annaffiatoio	vattenkanna	die Giesskanne	posoda za zalivanje
1242	CN	way	tragitto	resväg	der Weg	pot
1243	CN	weak	debole	svag	schwach	slabotno
1244	CNM	veal	vitello	kalv	das Kalbfleisch	teletina
1245	Weekday	Wednesday	mercoledì	onsdag	der Mittwoch	sreda
1246	CN	week	settimana	vecka	die Woche	teden
1247	CNP	vegetable garden	orto	grönsaksland	der Gemüsegarten	zelenjavni vrt
1248	CN	vegetable	ortaggio	grönsak	die Gemüse	zelenjava
1249	CN	vegetable	verdura	grönsak	das Gemüse	zelenjava
1250	CN	vegetarian	vegetariano	vegetarian	der Vegetarier	vegetarijanec
1251	Comp	well done	buon lavoro	bra jobbat	gut gemacht	dobro narejeno
1252	Pron	we	noi	vi	wir	mi
1253	CNH	veterinary	veterinario	veterinär	tierärztlich 	veterinar
1254	CNPL	wet pants	pantaloni bagnati	blöta byxor	nasse Hose	mokre hlače
1255	IP	what	che cosa	vad	Was	kaj
1256	QCl	what color game piece?	che colore vuoi?	vilken färg vill du ha?	welche Farbe Spielfigur ?	kakšne barve je igralna figura
1257	QCl	what do you prefer?	cosa preferisci?	vad föredrar du?	Was bevorzugen Sie?	kaj imaš rajši?
1258	QCl	what's have you been up to?	cosa ti è successo?	vad har hänt?	Wie läuft es bei dir so?	kaj nameravaš?
1259	QCl	what's your name?	come ti chiami?	vad heter du?	Wie heisst du?	kako vam je ime?
1260	QCl	what TV show do you want to watch?	quale programma vuoi guardare?	vilket program vill du se?	Welche Show möchtest u schauen?	katero oddajo želite gledati?
1261	IAdv	when	quando	när	wann	kdaj
1262	IAdv	where	dove	var	wo	kje
1263	QCl	where is	dov'è	var är	wo ist	kje je
1264	QCl	who goes first?	chi comincia?	vem börjar?	wer geht zuerst?	kdo bo prvi?
1265	QCl	who goes first?	chi va per primo?	vem är först?	wer geht zuerst?	Kdo gre prvi?
1266	QCl	who am I?	chi sono?	vem är jag?	Wer bin ich?	Kdo sem jaz?
1267	CN	window	finestra	fönster	das Fenster	okno
1268	AP	windy and stormy	vento e pioggia	regn och blåst	windig und stürmisch	vetrovno in nevihtno
1269	AP	windy	ventoso	blåsigt	windig	vetrovno in nevihtno
1270	CNM	wine	vino	vin	der Wein	vino
1271	VP	win the lottery	vincere la lotteria	vinna på lotteri	im Lotto gewinnen	zmagal na loteriji
1272	VP	wipe face	lavare il viso	tvätta ansiktet	das Gesicht abwischen	obristi obraz
1273	VP	wipe table	strofinare il tavolo	torka bordet	den Tisch wischen	obriati tablo
1274	V2	visit	visitare	besöka	der Besuch	obiskati
1274	V	visit	visitare	besöka	der Besuch	obiskati
1275	Prep	with	con	med	mit	z
1276	Prep	without	senza	utan	ohne	brez
1277	Imp	volume down	abbassa il volume	sänka volymen	Lautstärke runter	utišati zvok
1278	Imp	volume up	alza il volume	höja volymen	Lauter	povečati zvok
1279	CNH	woman	donna	kvinna	die Frau	ženska
1280	CNM	wood	asse di legno	bräda	das Holz	les
1281	CN	wool hat	cappello di lana	yllemössa	Wollmütze	volnena kapa
1282	CN	word	parola	ord	das Wort	beseda
1283	CN	vote	voto	röst	wählen	voliti
1284	VV*	would not	non potere	inte kunna	würde nicht	ne bi
1285	CN	wrist	polso	handled	das Handgelenk	zapestje
1286	VP	write a letter	scrivere una lettera	skriva ett brev	einen Brief schreiben	napiati pismo
1287	V2	write	scrivere	skriva	schreiben	pisati
1287	V	write	scrivere	skriva	schreiben	pisati
1288	VP	write this	scrivere questo	skriv det här	schreibe dies	napisati to
1289	AP	wrong	sbagliato	fel	FALSE	narobe
1290	CNM	yard work	attrezzi da giardino	trädgårdsredskap	die Gartenarbeit	delo na dvorišču
1291	CN	year	anno	år	das Jahr	leto
1292	AP	yellow	giallo	gul	gelb	rumena
1293	Interj	yes	si	ja	ja	da
1294	Interj	yes	sì	ja	ja	ja
1295	Cl	you are close	sei vicino	du är nära	du bist nah dran	blizu ste
1296	Cl	you are getting close	ti stai avvicinando	du kommer närmare	Sie sind immer in der Nähe	približujete se
1297	Cl	you are right	hai ragione	du har rätt	Du hast recht	prav imate
1298	Cl	you are way off	sei lontano	du är långt ifrån	Sie sind weg	ste daleč od
1299	Cl	you have misunderstood	hai frainteso	du har missförstått	Sie haben missverstanden	narobe ste razumeli
1300	AP	young	giovane	ung	jung	mlad
1301	CNH	young man	giovane uomo	ung man	ein junger Mann	mlad moški
1302	CNH	young woman	giovane donna	ung kvinna	eine junge Frau	mlada ženska
1303	Quant	your	tuo	din	dein,euer,Ihr	tvoj/vaš
1304	Interj	your turn	tocca a te	det är din tur	Sie sind dran	na vrsti ste
1305	Pron	you	tu	du	Sie	ti
1306	Pron	you	voi	ni	du	vi
1307	CN	zucchino	zucchino	zucchino	der Zucchino	bučka
1308	AP	English		inglese		engelsk		Englisch	BATCH-1***
1309	CN	I'm in a hurry	io ho fretta	jag har bråttom	ich bin in Eile	Se mi mudi
1310	Cl	I'm not in a hurry	non ho fretta	jag har inte bråttom	ich habe es nicht eilig	se mi ne mudi
1311	Utt	not so fast	non tanto di corsa	inte så fort	nicht so schnell	ne tako hitro
1312	Utt	slower	non di corsa	långsammare	langsamer	počasneje
1313	Utt	there's no hurry	non c'è fretta	det är ingen brådska	es besteht keine Eile	ne rabimo hiteti
1314	CNP	airplane	l'aereo	flygplan	das Flugzeug	letalo
1315	CNP	airport 	l'aeroporto	flygplats	der Flughafen	letališče
1316	CNP	apartment building	il condominio	hyreshus	das Wohngebäude	stanovanjska gradnja
1317	CNP	bakery	la pasticceria	bageri	die Bäckerei	pekarna
1318	CNP	bank 	la banca	bank 	die Bank	banka
1319	CNP	bookstore	la libreria	bokhandel	der Buchladen	knjigarna
1320	CNP	building	l'edificio	byggnad	das Gebäude	stavba
1321	CNP	bus 	l'autobus	buss 	der Bus	avtobus
1322	CNP	butcher shop	la macelleria	charkuteri	die Metzgerei	mesnica
1323	CNP	café	il bar	café	das Cafe	kafič, kafe bar
1324	CNP	car	la macchina	bil	der Wagen	avto
1325	CNP	church	la chiesa	kyrka	die Kirche	cerkev
1326	CNP	city	la città	stad	die Stadt	mesto
1327	CNP	city hall	il municipio	stadshus	das Rathaus	mestna hiša
1328	CNP	clothing store	il negozio di abbigliamento	klädaffär	das Bekleidungsgeschäft	trgovina z oblačili
1329	CNP	coffee shop	il caffè	café	das Cafe	kavarna
1330	CNP	department store	il grande magazzino	varuhus	das Kaufhaus	veleblagovnica
1331	CNP	pharmacy	la farmacia	apotek	die Apotheke	lekarna
1332	CNP	electronics store	il negozio di elettronica	electronikaffär	das Elektrogeschäft	trgovina elektronike
1333	CNP	intersection	l'incrocio	korsning	due Überschneidung	križišče
1334	CN	lamppost	il lampione	gatlykta	der Laternenmast	ulična svetilka
1335	CNP	library	la biblioteca	bibliotek	die Bibliothek	knjižnica
1336	CNP	market	il mercato	marknad	der Markt	trg
1337	CNH	mayor	il sindaco	borgmästare	der Bürgermeister	župan
1338	CNP	mosque	la moschea	moské	die Moschee	mošeja
1339	CNP	park	il parco	park	der Park	park
1340	CNP	restaurant	il ristorante	restaurant	das Restaurant	restavracija
1341	CNP	shoe store	il negozio di scarpe	skoaffär	das Schuhgeschäft	trgovina s čevlji
1342	CNP	shopping mall	il centro commerciale	shoppingcenter	das Einkaufszentrum	nakupovalno središče
1343	CNP	sidewalk	il marciapiede	trottoar	der Bürgersteig	pločnik
1344	CNP	store	il negozio	affär	das Geschäft	trgovina
1345	CNP	street	la strada	gata	die Strasse	ulica
1346	CN	streetlight	il semaforo	trafikljus	das Strassenlicht	ulična svetilka
1347	CN	suburban	periferico	kranskommun	das Vorstadtgebiet	primestni
1348	CNP	subway/metro	il metro	T-bana	U-Bahn / U-Bahn	podzemna / metro
1349	CNP	supermarket	il supermercato	storköp	der Supermarkt	supermarket
1350	CNP	synagogue	la sinagoga	synagoga	die Synagoge	sinagoga
1351	CNP	taxi	il taxi	taxi	das Taxi	taksi
1352	CNP	temple	il tempio	tempel	der Tempel	tempelj
1353	V2	buy	comprare	köpa	kaufen	kupiti	DUPLICATE 0145
1354	VP	to go shopping	fare le spese	handla	einkaufen gehen	iti po nakupih
1355	CNP	town	la cittadina	småstad	die Stadt	mesto
1356	CNP	traffic	il traffico	trafik	der Verkehr	promet
1357	CNP	train	il treno	tåg	der Zug	vlak
1358	CNP	train station	la stazione ferroviaria	tågstation	der Bahnhof	železniška postaja
1359	CNP	village	il paese	by	das Dorf	vas
1360	QCl	what are you drinking?	che cosa bevi?	vad vill du ha att dricka?	Was trinkst du?	kaj piješ?
1361	QCl	who is that?	chi è quello?	vem är det?	Wer ist das?	kdo je to?
1362	CNP	apartment	l'appartamento	lägenhet	das Apartment	stanovanje
1363	CNP	bathroom	il bagno	 badrum	das Badezimmer	kopalnica
1364	CNP	bedroom	la camera da letto	sovrum	das Schlafzimmer	spalnica
1365	CN	carpet/rug	il tappeto	matta	der Teppich	preproga / preproga
1366	CN	CD player	il lettore di CD	CD-spelare	der CD Player	CD predvajalnik
1367	CN	ceiling	il soffitto	tak	die Decke	strop
1368	CN	chair	la sedia	stol	der Stuhl	stol
1369	CNP	closet	l'armadio	garderob	der Schrank	omara
1370	CN	couch	il divano	soffa	die Couch	kavč
1371	CN	curtain	la tenda	gardin	der Vorhang	zavese
1372	CNP	dining room	la sala da pranzo	matrum	das Esszimmer	jedilnica
1373	CN	door	la porta	dörr	die Tür	vrata
1374	CN	DVD player	il lettore di DVD	DVD-spelare	der DVD Spieler	DVD predvajalnik
1375	CN	floor	il pavimento	golv	der Boden	nadstropje
1376	CNP	hall	l'ingresso	hall	die Halle	dvorana
1377	CNP	house	la casa	hus	das Haus	hiša
1378	CNP	kitchen	la cucina	kök	die Küche	kuhinja
1379	CN	lamp	la lampada	lampa	die Lampe	svetilka
1380	CNP	living room	il soggiorno	vardagsrum	das Wohnzimmer	dnevna soba
1381	CN	painting/picture	il quadro	tavla	die Malerei/das Bild	slika / slika
1382	CNP	room	la camera	rum	das Zimmer	soba
1383	CN	shelf	lo scaffale	hylla	das Regal	polica
1384	CN	sofa	il sofà	soffa	das Sofa	kavč
1385	CN	sound system	lo stereo	stereo	das Lautsystem	ozvočenje
1386	CNP	stairs	la scala	trappor	die Treppe	stopnice
1387	CN	table	il tavolo	bord	der Tisch	miza
1388	CN	television	la televisione	TV	der Fernseher	televizija
1389	CN	wall	il muro	vägg	die Wand	stena
1390	CN	carpet	la moquette	heltäckningsmatta	der Teppich	preproga
1391	CN	window	la finestra	fönster	das Fenster	okno
1392	CNM	wood	il legno	trä	das Holz	les
1393	AP	wooden	di legno	av trä	hölzern	leseni
1394	CN	appetizers	antipasti	 aptitretare	die Vorspeisen	predjedi
1395	CN	main course	il primo piatto	huvudrätt	die Hauptgänge	glavne jedi
1396	CN	dessert	il dolce	dessert	die Nachtische	sladice
1397	Cl	I would like something to drink	vorrei qualcosa da bere	jag vill ha något att dricka	ich hätte gerne etwas zu trinken	rad bi nekaj spil(a)
1398	Utt	a bottle of water, please	una bottiglia d'acqua, per favore	en flaska vatten, tack	eine Flasche Wasser, bitte	steklenico vode, prosim
1399	Utt	a cup of tea, please	una tazza di tè, per favore	en kopp te, tack	eine Tasse Tee bitte	skodelico čaja, prosim
1400	NP	coffee with milk	caffè latte	kaffe med mjölk	Kaffee mit Milch	kava z mlekom
1401	CN	beer	una birra	en öl	ein Bier	pivo
1402	QCl	do you have vegetarian dishes?	avete dei piatti vegetariani?	har ni vegetarisk mat?	Haben Sie vegetarische Geriche?	Imate vegetarijanske jedi?
1403	QCl	where is the bathroom?	dov'è la toilette?	var är toaletten?	Wo ist die Toilette?	Kje je kopalnica?
1404	CN	breakfast	la prima colazione	frukost	das Frühstück	zajtrk
1405	CN	lunch	il pranzo	lunch	das Mittagessen	kosilo
1406	CN	dinner	la cena	middag	das Abendessen	večerja
1407	CN	plate	il piatto	tallrik	der Teller	plošča
1408	CN	fork	la forchetta	gaffel	die Gabel	vilica
1409	CN	knife	il coltello	kniv	das Messer	nož
1410	CN	spoon	il cucchiaio	sked	der Löffel	žlica
1411	CN	chopstick	la bacchetta	ätpinne	die Essstäbchen	palčke
1412	CN	napkin	il tovagliolo	servett	die Serviette	prtiček
1413	CN	cup	la tazza	kopp	die Tasse 	skodelica
1414	CN	glass	il bicchiere	glas	das Glas	kozarec
1415	CN	bottle of wine	una bottiglia di vino	en flaska vin	eine Flasche Wien	steklenica vina
1416	CNM	ice	il ghiaccio	is	das Eis	led
1417	CNM	salt	il sale	salt	das Salz	sol
1418	CNM	pepper	il pepe	peppar	der Pfeffer	poper
1419	CNM	sugar	lo zucchero	sugar	der Zucker	sladkor
1420	CNM	soup	la minestra	soppa	die Suppe	juha
1421	CNM	bread	il pane	bröd	das Brot	kruh
1422	CNM	butter	il burro	smör	die Butter	maslo
1423	CNM	pasta	la pasta	pasta	die Pasta	testenine
1424	CNM	rice	il riso	ris	der Reis	riž
1425	CNM	cheese	il formaggio	ost	der Käse	sir
1426	CN	vegetable	la verdura	grönsaker	die Gemüse	zelenjava
1427	CNM	chicken	il pollo	kyckling	das Huhn	piščanec
1428	CNM	pork	il maiale	fläsk	das Schweinfleish	svinjina
1429	CNM	beef	la carne	nötkött	das Rindflisch	govedina
1430	CNM	juice	il succo di frutta	juice	der Saft	sok
1431	CN	pie	una crostata	paj	der gefüllter Kuchen	pita
1432	CNM	ice cream	il gelato	glass	die Eiscreme	sladoled
1433	Utt	another one, please	un altro, per favore	en till, tack	eine andere, bitte	drugo, prosim
1434	Utt	more, please	ancora un po', per favore	lite till, tack	mehr Bitte	Še več, prosim
1435	Utt?	please pass	mi passi	var snäll och ge mig	bitte übergeben 	prosim dodaj
1436	AP	spicy	piccante	kryddstark	würzig	pikantno
1437	AP	sweet	dolce	söt	süß	sladko	DUPLICATE 1078
1438	AP	sour	aspro	sur	sauer	kislo	DUPLICATE 1035
1439	Utt	speak slowly, please	parli piano, per favore	tala långsamt, tack	Sprechen Sie bitte langsam	govori počasi, prosim
1440	Utt	repeat, please	ripeta, per favore.	var snäll och repetera.	bitte wiederholen	ponovite prosim
1441	CN	bathing suit	il costume da bagno	baddräkt	der Badeanzug	kopalke
1442	CNPL	bathing trunks	il pantoloncini da bagno	badbyxor	die Badehose	kopalke
1443	CN	belt	la cintura	skärp	der Gürtel	pas
1444	CN	bikini	il bikini	bikini	der Bikini	bikini
1445	CN	blouse	la camicetta	blus	die Bluse	bluza
1446	CNPL	boxers	i boxer	boxershorts	die Boxershorts	bokserice
1447	CN	bra	il reggiseno	bh	der Bra	nedrček
1448	CN	bracelet	il braccialetto	armband	die Armkette	zapestnica
1449	CN	coat	la giacca	jacka	der Mantel	plašč
1450	CN	coat	il cappotto	kappa	die Jacke	plašč
1451	CNM	cotton	di il cotone	bomull	die Baumwoll	bombaž
1452	CN	dress	il vestito	klänning	das Kleid	obleka
1453	CN	earrings	gli orecchini	örhängen	die Ohrringe	uhani
1454	CNPL	eyeglasses	gli occhiali	glasögon	die Brille	očala
1455	CN	glove	il guanto	handske	die Handschuhe	rokavice
1456	CN	hat	il cappello	hatt	der Hut	hat
1457	CN	jacket	la giacca	jacka	die Jacke	jakna
1458	CN	jeans	i blue jeans	jeans	die Jeans	kavbojke
1459	CN	leather	di la pelle	läder	das Leder	usnje
1460	CN	suit	l'abito da uomo	kostym	der Anzug	obleka
1461	CN	necklace	la collana	halsband	die Halskette	ogrlica
1462	CNPL	pajamas	il pigiama	pyjamas	der Schlafanzug	pidžama
1463	CNPL	pants	i pantaloni	byxor	die Hose	hlače
1464	CN	ring	l'anello	ring	der Ring	obroč
1465	CN	scarf	il foulard	scarf	der Schal	šal
1466	CN	shirt	la camicia	skjorta	das Hemd	majica
1467	CN	shoe	la scarpa	sko	die Schuhe	čevlji
1468	CNM	silk	la seta	siden	die Seide	svila
1469	CN	size (clothes)	la taglia	storlek	die Konfektionsgrösse	Velikost (oblačila)
1470	CN	size (shoes)	il numero	storlek	die Schuhgrössen	Velikost (čevlji)
1471	CN	skirt	la gonna	kjol	der Rock	krilo
1472	CN	sneaker	la scarpa da ginnastica	tennisskor	die Turnschuhe	superge
1473	CN	socks	le calze	sockor	die Socken	nogavice
1474	CNPL	sunglasses	gli occhiali da sole	solglasögon	die Sonnenbrille	sončna očala
1475	V2	wear	portare	att ha på sig	tragen	nositi
1476	CN	T-shirt	la maglietta	T-shirt	T-Shirt	majica
1477	CNPL	underpants (male/female)	le mutande	underbyxor	die Unterhose (männlich/weiblich)	spodnjice (moški / ženska)
1478	CN	undershirt	la canottiera	undertröja	das Unterhemd	spodnja
1479	CN	watch	l'orologio	armbandsur	die Uhr	gledati
1480	CN	women's suit	il tailleur pantalone	byxdress	der(Frauen)Anzug	(Ženska) obleka
1481	CN	wool	(di) la lana	ull	die Wolle	volna
1482	CN	attachment	l'allegato	bilaga	der Anhang	priponka
1483	CN	blog	il blog	blogg	der Blog	blog
1484	CN	DSL cable	il cavo ADSL	DSL-kabel	das Kabel(DSL)	kabel (DSL)
1485	CN	CD-ROM	il CD-ROM	CD-ROM	CD-ROM	CD ROM
1486	CN	CD-ROM drive	l'unita CD	CD-ROM-enhet	CD-ROM-Laufwerk	CD-ROM
1487	CN	chat room	la chatroom	chat room	Chat-Raum	Klepetalnica
1488	CN	computer	il computer	dator	der Computer	računalnik
1489	CN	document	il documento	dokument	das Dokument	dokument
1490	CN	email	l'email	e-post	das email	E-naslov
1491	CN	file	il file	fil	der Ordner	mapa
1492	CN	instant message	il messaggio instantaneo	sms	Sofortnachricht	hitro sporočilo
1493	NP	internet	internet	internet	das Internet	internet
1494	CN	keyboard	la tastiera	tangentbord	die Tastatur	tipkovnica
1495	CN	memory	la memoria	minne	der Speicher	spomin
1496	CN	modem	il modem	modem	der Modem	modem
1497	CN	monitor,screen	il monitor, lo schermo	monitor/skärm	der Monitor	monitor / zaslon
1498	CN	mouse	il mouse	mus	die Maus	miš
1499	CN	mouse pad	il mousepad	musplatta	die Mausmatte	podloga za miško
1500	CN	printer	la stampante	skrivare	der Drucker	tiskalnik
1501	VP	attach a file	allegare un file	lägga till en bilaga	eine Datei anhängen	priložiti datoteko
1502	VP	close a file	chiudere un file	att stänga en fil	eine Datei schliessen	zapreti datoteko
1503	V2	delete	cancellare, eliminare	att ta bort	löschen	izbrisati
1504	V2	forward	inoltrare	att vidarebefordra	weiterleiten	naj
1505	VP	open a file	aprire un file, aprire un documento	att öppna en fil	eine Datei öffnen	odpreti datoteko
1506	V	reply	rispondere	att svara	antworten	odgovoriti
1507	VP	save a document	salvare un documento	att spara ett dokument	ein Dokument speichern	shraniti dokument
1508	VP	send a file	inviare un file, inviare un documento	att skicka en fil	eine Datei senden	poslati datoteko
1509	VP	send an email	mandare un'email, mandare una mail	att skicka e-post	E-Mail senden	poslati e-pošto
1510	CN	webpage	la pagina web	webbsida	die Internetseite	spletna stran
1511	CN	website	il sito web	website	die Website	spletna stran
1512	Weekday	Monday	lunedì	måndag	der Montag	ponedeljek	DUPLICATE 0690
1513	Weekday	Tuesday	martedì	tisdag	der Dienstag	torek	DUPLICATE 1191
1514	Weekday	Wednesday	mercoledì	onsdag	der Mittwoch	sreda	DUPLICATE 1245
1515	Weekday	Thursday	giovedì	torsdag	der Donnerstag	četrtek	DUPLICATE 1136
1516	Weekday	Friday	venerdì	fredag	der Freitag	petek
1517	Weekday	Saturday	sabato	lördag	der Samstag	sobota	DUPLICATE 0942
1518	Weekday	Sunday	domenica	söndag	der Sonntag	nedelja	DUPLICATE 1071
1519	Month	January	gennaio	januari	der Januar	januar
1520	Month	February	febbraio	februari	der Februar	februar
1521	Month	March	marzo	mars	der März	marec
1522	Month	April	aprile	april	der April	april
1523	Month	May	maggio	maj	der Mai	maj
1524	Month	June	giugno	juni	der Juni	junij
1525	Month	July	luglio	juli	der Juli	julij
1526	Month	August	agosto	augusti	der August	avgust
1527	Month	September	settembre	september	der September	september
1528	Month	October	ottobre	oktober	der Oktober	oktober
1529	Month	November	novembre	november	der November	november
1530	Month	December	dicembre	december	der Dezember	december
1531	AdvT	this Monday	questo lunedì	på måndag	diesen Montag	v ponedeljek
1532	AdvT	last week	la settimana scorsa	förra veckan	letzte Woche	prejšnji teden
1533	AdvT	next month	il mese prossimo	nästa månad	nächsten Monat	naslednji mesec
1534	QCl	what is the date today?	che giorno è?	vilket datum är det idag?	Welches Datum haben wir heute?	kateri datum je danes?
1535	AP	red	rosso	röd	rot	rdeča	DUPLICATE 0900
1536	AP	blue	blu	blå	blau	modra	DUPLICATE 0098
1537	AP	yellow	giallo	gul	gelb	rumena	DUPLICATE 1292
1538	AP	green	verde	grön	grün	zelena	DUPLICATE 0443
1539	AP	orange	arancione	orange	orange	oranžna
1540	AP	purple	viola	lila	lila	vijolična
1541	AP	black	nero	svart	schwarz	črna
1542	AP	white	bianco	vit	weiss	bela
1543	CN	brown	marrone	brun	braun	rjava
1544	V2	need	ho bisogno di	jag behöver	ich brauche	rabim
1545	CNM	money	il denaro	pengar	das Geld	denar
1546	CNM	paper	la carta	papper	das Papier	papir
1547	CN	pencil	una matita	en blyertspenna	ein Bleistift	svinčnik
1548	CN	pen	una penna	en penna	ein Stift	pero
1549	CN	stamp	un francobollo	ett frimärke	eine Briefmarke	žig
1550	CNM	toothpaste	il dentifricio	tandkräm	die Zahnpasta	zobna pasta
1551	CN	towel	un asciugamano	en handduk	ein Handtuch	brisača
1552	CNM	soap	il sapone	tvål	die Seife	milo
1553	CNPL	clothes	degli abiti	kläder	(einige)Kleidungsstücke	(nekatera) oblačila
1554	CNH	band	il gruppo (musicale)	musikband	die Gruppe	skupina
1555	CN	book	il libro	bok	das Buch	knjiga
1556	CNP	circus	il circo	cirkus	der Zircus	cirkus
1557	CNP	club	il club	klubb	der Club	klub
1558	CN	comedy	la commedia	kommedi	die Komödie	komedija
1559	CN	concert	il concerto	konsert	das Konzert	koncert
1560	CN	documentary	il documentario	documentär	der Dokumentarfilm	dokumentarni
1561	CN	drama	il dramma	drama	das Drama	drama
1562	AP	exciting	stimolante	spännande	aufregend	razburljivo
1563	AP	funny	divertente	rolig	komisch	smešno	DUPLICATE 0407
1564	CNP	gallery	la galleria	galleriet	die Galerie	Galerija
1565	AP	interesting	interessante	intressant	interessant	zanimivo
1566	CN	magazine	la rivista	veckotidning	die Zeitschrift	revija
1567	CNP	movie theater	la sala cinematografica	biosalong	das Filmtheater	kino
1568	CN	movie,film	il film	movie/film	der Film	Film / film
1569	CNP	museum	il museo	museum	da Museum	muzej
1570	CNP	opera	l'opera	opera	die Oper	opera
1571	CN	painting	il quadro	tavla	di Malerei	slika
1572	CNP	party	la festa	fest	die Party	zabava
1573	CNP	restaurant	il ristorante	restaurant	das Restaurant	restavracija	DUPLICATE 1340
1574	CN	sculpture	la scultura	skulptur	die Skulptur	skulptura
1575	CN	song	la canzone	sång	das Lied	pesem
1576	CN	television program	la trasmissione televisiva	TV-program	das Fernsehprogramm	televizijskega programa
1577	NP	the news	le notizie	nyheterna	die Nachrichten	novice
1578	NP	the radio news	il giornaleradio	radionyheterna	die Radionachrichten	novice (na radiu)
1579	NP	the TV news	il telegiornale, il TG	TV-nyheterna	die Fernsehnachrichten	novice (na TV)
1580	CNP	theater	il teatro	teater	das Theater	gledališče
1581	CN	ticket	il biglietto	biljett	das Ticket	vstopnica
1582	VP	be bored	annoiarsi	att ha tråkigt	gelangweilt sein	biti dolgčas
1583	V	dance	ballare	att dansa	tanzen	plesati
1584	VP	flip channels	cambiare canale	att byta kanal	die Kanäle wechseln	spremeniti kanale
